time,1min,2min,3min,4min,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
2020-01-13,1.1605505073175593e-05,0.0001054312133962164,0.0001264462390673386,8.39096660941457e-05,0.00010156052525898845,0.00015919949765053,0.00022025291280444972,0.0003534593829471758,0.00022571343740680037,0.00028480125339424336,0.0003796616827634018,0.00024099110884516156,0.00025243761221460605,0.0003543969042273772,0.0002324745496660639
2020-01-14,-5.399620873162644e-05,-0.00013201445527860996,6.320308041933955e-07,-8.246173232404433e-06,-0.00011360218532544004,-1.6995381451716577e-05,-5.608920763605341e-05,-5.4701301383199745e-06,5.3784598637759994e-05,3.996538825544354e-05,-0.00019167807192233699,-0.00010836967830685898,-0.00014040964928131998,-0.00013805992829549999,-0.00012120537835508
2020-01-15,-5.599925259002568e-06,-0.000272574059016038,-9.73384613579338e-05,-0.00010634915624680001,-0.00044327906118193114,-0.00016695663256753487,-0.00035270116451368476,6.837187091666002e-05,-0.00026381399671876005,-5.413246556308e-05,-0.00029227638151006,-0.0001840126426144,-0.0002682353645165314,-0.00035027315523466,-0.0002098534487844672
2020-01-16,-7.549239444709283e-05,0.00019469086241258193,4.372970392491541e-05,0.00017393326503338,-4.824484232472488e-05,0.00010296038165270639,0.00022085629237371109,0.00021007362942662,8.418622788976e-05,5.573101398748787e-06,-0.00012087436439991908,0.00020869251947012923,0.00022199966934180002,0.00033463781047706,0.00010835077518452164
2020-01-17,-5.192800768144956e-05,5.813252427044065e-06,5.982851822407707e-05,-0.00012658385945953462,-1.340561430671725e-05,-0.00024611941200076737,-0.00011012622952117634,-9.60617142016554e-05,-8.507883165121552e-05,-0.00014888678351708467,9.793872089585506e-06,0.0001220390187628359,6.37537708585934e-05,-0.00011828120742221669,-2.5354679487207116e-05
2020-01-21,-3.9314038714426626e-05,3.1429303894679996e-05,0.00021492885859540422,0.0002451310077007401,0.00012359687653266,0.00028549644425109207,0.00026420190286233994,0.000486823067099698,0.0002454860582207118,0.00031105458392408005,9.286674993154e-05,0.0003418776410416262,0.00028024681382018,0.00033884597993228256,0.0001789189849403381
2020-01-22,-2.8107943976718974e-05,0.00010032142243478602,0.0003981135629071358,6.450822841042537e-05,0.00044531132436942503,0.00021116009630092243,2.8796635947930327e-05,0.00019140611998654002,0.0002890927332686079,0.00022657887271562002,0.0003362655654341594,0.0003917724445771932,0.00022767761649094003,0.0004077643569044782,-8.815236995311185e-05
2020-01-23,2.0684227114254988e-05,0.0001297061837002,-6.364390761352719e-06,0.00034921022850045366,0.00012758476376647907,-0.00011563191722714695,0.00022988493366498525,4.157638826895191e-06,0.00041280338646611166,-9.07317320828567e-05,3.157371524726103e-05,-0.0002299371050321079,0.00015764073712862557,-0.0003093693773833721,0.0005063591080873046
2020-01-24,-0.00020512767487315756,-0.000321591864747904,-0.0004554478321279716,-0.0004260534208497882,-0.0007096226387350798,-0.00022240486758456001,-0.0005673543708319092,-0.00036963923078007886,-0.00052628740259262,-0.00054589211309246,-0.00053304809232126,-0.0004574867399312158,-0.00045749094305024007,-0.00046230249421912,-0.00043573006809063725
2020-01-27,7.77120288957112e-06,-0.0005101574144997758,-0.0006475951525230521,-0.0006615067749338704,-0.0007454473696754347,-0.0006929119292970145,-0.0005606266307679598,-0.0006774630166020688,-0.0004096527191120845,-0.0007549459109965359,-0.0008106646116639818,-0.000669000195045356,-0.0007230102214780489,-0.0007948002977024159,-0.0006933778299048241
2020-01-28,5.527615069779984e-05,0.00019979493492369967,0.0002532878445071848,0.00029516628043218184,0.00022791889307287078,4.476923909733086e-05,0.00016683383714165026,5.819008839814497e-05,-1.2418243348716329e-05,3.943159816061676e-05,-2.1948519548705423e-06,6.238689309031624e-05,6.60294251973247e-05,-6.871744541061088e-06,-2.1373204680883882e-05
2020-01-29,8.690039763403179e-06,-4.749449113801898e-05,-6.40717523615088e-05,0.00010029409028254003,6.696777733292e-05,0.00016532440620772355,-9.217756297880001e-06,0.00010831835697939994,0.00036500869551921996,3.0782756640279997e-05,5.749622426512002e-05,4.384247659463996e-05,0.00013482679109126004,-2.183002470716001e-05,0.000168571247623645
2020-01-30,-0.00010653222503392809,-0.0001888500275911566,-0.00016312672040465112,-0.00012494927466737688,-0.000287103818408038,-1.668550489864405e-05,0.00012184717939081053,-0.00025483638573093296,-0.00023878109513373642,-2.6786293578107558e-05,-0.00022905025824283446,-0.00013424512346368626,-0.00031545051015642513,-8.99418360506312e-05,-0.00012762080955778575
2020-01-31,0.00017147995097795585,0.00010223040530298973,0.0002045636987946285,-1.3767697845942235e-05,-0.00025927751202950883,-0.0003785452941749404,-0.0008055604275171352,-0.0003112476173805622,-5.6060391689461886e-05,-0.0005326144966918277,-9.822066314427379e-05,-0.0002442335582894,-0.00023344909143709996,-0.00033272998664287334,-0.00037130200275841996
2020-02-03,-3.24227667636758e-05,-4.796703639476283e-05,0.00018353290053630658,0.00045535489623102005,0.00029828084964643334,0.00034096955012537244,0.00026917562208569337,0.00044837446691768976,0.0003497598717929951,0.0004640285921600351,0.0003452520686995363,0.00028115800982719515,0.00036797597094555626,0.0003561937543621552,0.00034088844805319515
2020-02-04,0.00011237432662146633,-1.1969119017349629e-05,-0.00021606380056608002,-6.704973129056e-05,-0.00024683756522846003,-0.00019225014252873056,-0.00018054976724838842,-0.00035309751380436843,1.5317410622100022e-05,5.041489156460009e-05,-0.00011091709606018004,0.00014218033917772502,-4.983361928005281e-05,-0.00030602781556172,-0.00021038807254978
2020-02-05,0.00012166985918471967,-3.049969875136138e-05,-3.3141726408089225e-05,-3.9971582911800006e-05,-0.00027852673389269994,-0.00022813761345357283,-0.00024877643110172304,-0.00028424116842720184,-0.00032869889859324,-0.00031378228461885813,-0.0002853230040952652,-0.0002853372363007674,-0.00025645901168417436,-0.0003328957163003183,-0.00027289662656222003
2020-02-06,5.551970938464071e-05,0.00011985416366367695,0.00014864711146443064,0.00022652842439993778,0.00025084759115925664,0.00022897151590563162,0.00021384492841750843,4.64989959358192e-05,0.0004606085945198575,0.0002487342904954152,0.00017430853790671477,0.00024277188203480085,0.00032426202727976923,0.0004040509628560395,0.00030689966392767663
2020-02-07,0.00014502984615872278,-6.427639257169208e-05,0.00022252612249454,3.6816236861041605e-05,4.0702528686160013e-05,3.594313510061689e-05,-5.357909609535411e-06,-3.7140678167980066e-05,-0.00027640315003752,0.00013896879012497999,-5.978072063941996e-05,1.6800778699858215e-05,-9.964697330686e-05,0.00015231405155260004,4.515018845653021e-05
2020-02-10,8.620963119440024e-05,0.0001824403156748775,0.00019952242736413967,0.00017733840351490002,0.00013533622891331328,7.381116546292292e-05,0.00014842628949912056,0.0002322978093139829,0.00016505693665229117,0.00010418148652381331,0.00020795272926176287,0.00024584294740691856,0.0002580134668790533,0.00020563222429786213,0.00022680938136853757
2020-02-11,-5.621139254617997e-05,-5.832253855326081e-05,-1.6376725511814075e-05,-5.015431483891748e-05,-0.0001105907993641302,-0.0001653225639410507,-9.603667344447023e-05,-0.00012652892972726563,-0.00013519059537847667,-0.0001370716045427897,-4.410568161060408e-05,-8.791717911326643e-05,-9.901972024438477e-05,-8.203293027329816e-05,-0.000126236709164551
2020-02-12,-6.023933369864492e-05,0.00012927403639701758,0.00025095169291428895,0.00024822366725852,0.00022367849782633863,0.00024145435532081015,0.00016349823793061394,0.0002497910002008109,0.0002589427783859721,0.0003032102909449243,0.00026856732659146144,0.00023062599759484555,0.00032848994571255704,0.00011885818316158272,0.0002983778008367848
